Text,Handle,Time Created,Location
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",JARME,2018-12-03 21:03:19,
@kayleighmcenany @WalkerStapleton @GeorgeHWBush too bad we don't have the same in the White House now.,elevate53,2018-12-03 19:53:11,Somewhere Over The Rainbow
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",wordsaretools,2018-12-03 19:48:54,
@WalkerStapleton It was a lovely and thoughtful story about President Bush you told just now on MSNBC. Thank you for sharing.,AnthonyFFabrizi,2018-12-03 19:33:35,Colorado
@kayleighmcenany @WalkerStapleton @GeorgeHWBush Please Kayleigh you besmirch his name by getting involved. You’re exactly the kind of person he didn’t want to be in govt!,joeiavovella,2018-12-03 19:29:42,"Newton, MA"
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",real_hendertc,2018-12-03 19:26:56,United States
"@kayleighmcenany @WalkerStapleton @GeorgeHWBush Kinda makes you question your recent life choices, huh Kelly?",lieutenantflan,2018-12-03 19:22:41,
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",1118dext,2018-12-03 19:21:38,"Florida, USA"
"RT @kayleighmcenany: ""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @Geor…",DearAnxiety_,2018-12-03 19:21:05,"Santa Monica, CA"
@kayleighmcenany @WalkerStapleton @GeorgeHWBush Could you pass on to your guy @realDonaldTrump that this is how a president acts.,whalen93,2018-12-03 19:20:40,"Newport Beach, CA"
@kayleighmcenany @WalkerStapleton @GeorgeHWBush Trump: when we look back.... cared more about HIMSELF than anybody and anything,MikeNordon,2018-12-03 19:20:01,New York
"""He cared more about people than politics,"" said @WalkerStapleton reflecting on the life of his cousin President @GeorgeHWBush.

From eulogizing an elevator operator's funeral to delaying a speech to comfort a staffer, 41 lived the faith that he professed. What an inspiration!",kayleighmcenany,2018-12-03 19:19:05,
"@OutnumberedOT @WalkerStapleton @BretBaier @Judgenap @RepMattGaetz @DanHenninger @DouglasESchoen THINK people, odd that ""HIL &amp; BILL"" are on ""Tour"" OUT OF THE COUNTRY when this last lie came down. Clintons don't need the money--- they are barely selling tickets to ""their tour"".......again, LANNY DAVIS +CLINTONS +MUELLER =new lie from COHEN. Strange...@realDonaldTrump @foxnews",KatisSophia,2018-12-03 18:53:45,
"@OutnumberedOT @WalkerStapleton @BretBaier @Judgenap @RepMattGaetz @DanHenninger @DouglasESchoen You Davis, solicited COHEN, and together YOU and MUELLER spun his head from lie to lie.... until YOU GOT THE ONE YOU WANTED. But, how good of a witness will COHEN be.....an awful lot of lying, deception, etc. Not a GOOD WITNESS. Going to try and spin again!",KatisSophia,2018-12-03 18:49:19,
