Text,Handle,Time Created,Location
@GlennMHarvey @espyforsenate @SMSIndivisible @1IronMan2018 @CaptainsLogAz @ArtistsPo @maddow @TheSWPrincess @BobVanceJr @JerameyForMS @irrevdissident @WaltMaddox https://t.co/Dsz7TVOh87,WillBenton1,2018-11-21 21:16:17,"Cottondale, AL"
"@WillBenton1 @espyforsenate @SMSIndivisible @1IronMan2018 @CaptainsLogAz @ArtistsPo @maddow @TheSWPrincess @BobVanceJr @JerameyForMS @irrevdissident @WaltMaddox If you designed that image, I gotta say, you do great work with visual design.",GlennMHarvey,2018-11-21 20:57:50,
@WaltMaddox It was inspiring to be involved in your magnificent campaign.,DonnaWSmalley,2018-11-21 04:49:02,"Jasper, AL"
@WaltMaddox So beautiful,VoteCaraMcClure,2018-11-20 23:57:47,"Birmingham, AL"
"RT @Calvinism_Lives: @WaltMaddox On point two, how is 691,670 greater than 750,231 (Bentley 2014) or 860,472 (Bentley 2010) or 718,327 (Ril…",Joe_Domnanovich,2018-11-20 20:34:56,Birmingham
@WaltMaddox Still Delusional.,Joe_Domnanovich,2018-11-20 20:33:45,Birmingham
"RT @debbieSerop: @JanzforCongress After @WaltMaddox lost to the aging &amp; party over people @GovernorIvey in Alabama, voter suppression shoul…",ansteo20,2018-11-20 19:27:43,
"RT @tuscaloosacity: This is our city and our time! Forum on the Future—an interactive public workshop—is next week. See you on Tuesday, Nov…",WaltMaddox,2018-11-20 18:02:48,"Tuscaloosa,Alabama"
RT @UgochiWBRC: Beulah Baptist Church plans to feed 300 families in Tuscaloosa. They’ll deliver the turkeys in U-haul trucks  🦃 starting at…,WaltMaddox,2018-11-20 17:58:14,"Tuscaloosa,Alabama"
@WaltMaddox And Thank God you lost,AuburnUnited,2018-11-20 17:51:24,Pell City Alabama
