Text,Handle,Time Created,Location
"RT @dougducey: Honored to join @ColWrightADVS, Chaplain Thad Todd, Commander Justin Collins and fellow Arizonans in recognizing the more th…",TucsonNewsNow,2018-12-07 18:23:05,"Tucson, AZ"
"RT @dougducey: Honored to join @ColWrightADVS, Chaplain Thad Todd, Commander Justin Collins and fellow Arizonans in recognizing the more th…",brianjsymes,2018-12-07 18:20:47,"Ahwatukee, AZ"
"Honored to join @ColWrightADVS, Chaplain Thad Todd, Commander Justin Collins and fellow Arizonans in recognizing the more than 2,400 Americans who lost their lives at #PearlHarbor. https://t.co/yX9g9z0dJd",dougducey,2018-12-07 18:19:51,"Arizona, USA"
"RT @dougducey: Thanks to the @AZNurseryAssoc and the Arizona Farm Bureau (@azfb) for delivering these beautiful, #AZ-grown poinsettias &amp; br…",eatbeef2night,2018-12-07 18:16:48,"Cochise County, Arizona"
@9thFloorAZ @dougducey @AZVETS @AZCAF Wow !,DreadnoughtQCCA,2018-12-07 18:16:02,Prescott Valley Arizona USA
Complete #Respect and #Gratitude to our vets who served &amp; sacrificed at #PearlHarbor and during WWII. #NeverForget https://t.co/BWmIp35D9K,ArizonaDEQ,2018-12-07 18:15:09,"Phoenix, AZ"
"@WiseOldTexan @KTAR923 @dougducey So your willing to spend tax dollars on illegals while many Americans are homeless or live in poverty? Nobody cares about that? As for the Koch Brothers, lots to be said about them too but this tweet was about our border. Koch Brothers is another story.",WreKennedy,2018-12-07 18:13:37,
@meh20191 @Jim102010 @ABC @RepAndyBiggsAZ @dougducey @RepMcSally @RepGosar @DebbieLesko @votewarren @JDMesnard Not all of them have died off Hillary has been known to be talking to the grand duke or whatever there names are.,CoChancellorL,2018-12-07 18:13:28,Greater Laurencia
"RT @dougducey: Arizona says ‘thank you’ to every member of America’s Greatest Generation who sacrificed, fought and gave the ultimate sacri…",NoBordersNBDR,2018-12-07 18:11:54,"Phoenix, AZ"
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",SonoranRed,2018-12-07 18:11:29,Based: SONORAN DESERT
"RT @dougducey: On December 7, 1941, what began as a normal morning became a day that would change the course of history. Today, #Arizona ex…",ChristianLongs2,2018-12-07 18:05:57,Arizona
RT @Ali_Vetnar: Three of the few #PearlHarbor survivors are here today at Wesley Bolin Plaza in remembrance of the attack on U.S. naval and…,dougducey,2018-12-07 18:05:50,"Arizona, USA"
