Text,Handle,Time Created,Location
"@WCBM680 @LarryHogan ""#ElectionReform should limit candidacies for president to a field drawn from sitting governors."" - #FirstCitizen @jimmymathisshow @NatlGovsAssoc #WeTheStates @trish_regan",1stcitizen,2018-11-30 15:45:54,"Baltimore, MD"
#GOP Governors Call Out @realDonaldTrump While @LarryHogan Won't Rule Out Running for President https://t.co/9Bl4wALf3m https://t.co/y8zz9sK0T7,WCBM680,2018-11-30 15:40:40,"Baltimore,MD"
#HoganRINO!  #NoHopeMaryland #CriminalCommunistWasteland @realDonaldTrump @LarryHogan https://t.co/JEx4SmIjl6,stuboss09,2018-11-30 15:25:28,"Maryland, USA"
"TY to  our friends, our community, our local businesses -- Your generosity has touched us all. We could still use a few more donations to cover the cost of wrapping paper and supplies...and we just added 2 more children!! https://t.co/cVnCBPJOyO …@capgaznews @BeeprB @LarryHogan https://t.co/39RsEwJaRN",sellannapolis,2018-11-30 14:29:35,"Annapolis, Maryland"
"@zapeters @LarryHogan #GOP #Governor 2020 Election strategy, where in '18 ""We won women"":
-Build early focus groups of undecided women
-Listen to what they say &amp; begin talking their issues, e.g. ""education inequality""
-Emphasize economic issues important to women
-Appeal very directly to female voters",Tom_Traver,2018-11-30 14:26:36,"Greenville, SC"
RT @PowerPost: ‘We won women.’ GOP governors @LarryHogan @CharlieBakerMA who survived the blue wave in blue states share advice. via @james…,AmeliaChasse,2018-11-30 12:02:20,"Annapolis, MD"
@CouncilmanETC @prezjackyoung @bmorechristmas @MayorPugh50 @BaltimoreMD @DowntownBalt @DTBaltEvents @WaterfrontPB Commercial racism &amp; merchant apartheid? Can @Target explain to folks in #Mandowmin their racist decision to shutter down shop there? My blood boils on seeing such injustice. Not sure why @LarryHogan looked the other way? Why @MartinOMalley &amp; @StenyHoyer @WhipHoyer kept silent?,mustikhan,2018-11-30 07:32:22,North America
@ANTrepreneur3 @LarryHogan Thanks Obama.,ezpassmd,2018-11-30 06:28:05,Maryland
"The MTA actually stands for
Maybe
Transit
Appears

Continually good job, Maryland. Thanks, @LarryHogan.",RadioWaco,2018-11-30 03:11:20,"FAIL, Maryland and often DC"
"*cough cough* @LarryHogan. Spending $9 Billion on Highway widening in MD would be a huge mistake:

https://t.co/UAirheJNb9 https://t.co/hEGlPqRnys",WalterDeleonDC,2018-11-30 02:30:49,"Washington, D.C."
@MayaRockeymoore @cindyhydesmith @LarryHogan #FunFact 73% of Marylanders support districts being drawn an independent commission according to a #GoucherPoll https://t.co/WSVEzOFC0O,brightwellat,2018-11-29 23:33:41,"Maryland, USA"
"@MayaRockeymoore @cindyhydesmith @LarryHogan Why are you so scared of a map drawn by an independent, nonpartisan commission? Gerrymandering is wrong, regardless of the party doing it. But I see you don’t mind it when it benefits your party.",brightwellat,2018-11-29 23:24:54,"Maryland, USA"
"Fresh off the heels of tacitly endorsing controversial pol @cindyhydesmith, @larryhogan moves to place more Republicans in the US Congress to help shore up support for the Trump Agenda. #redistricting #GOPmasterplan

https://t.co/EBvAKJZvUc",MayaRockeymoore,2018-11-29 23:21:53,"Baltimore, MD"
"The 6th Congressional District of #MD and subject of @LarryHogan  emergency commission on gerrymandering. Without Montgomery County, the @MDGOP contains the most party registrants at a little over 42% followed by the @mddems with about 36%. The inclusion of Moco turned #MD6 blue. https://t.co/lhPaHDdpro",AStock355,2018-11-29 22:46:49,
@johnkasich @katebrownforor @kimreynoldsia @larryhogan @massgovernor @mattbevin @mikeparson @nathandeal Do you understand climate change?,tristanbills,2018-11-29 21:48:27,"Salt Lake City, Utah"
I am so proud of you @LarryHogan ! https://t.co/8cGuK5bSyk,twright55,2018-11-29 21:29:46,"McLean, VA"
"“We won women,” @LarryHogan said on Wednesday, beaming. “As a result, in spite of this huge blue wave, I became the second Republican governor reelected in the entire 242-year history of our state.” https://t.co/xxR32rcfgh #mdpolitics #mdgov",zapeters,2018-11-29 21:29:25,Maryland
